word,neg_docs_with_word,pos_docs_with_word,neg_docs_without_word,pos_docs_without_word,neg_rate,pos_rate,doc_freq_total,odds_ratio_neg_vs_pos,log2_odds_neg_vs_pos,chi_square_df1,p_value,n_negative_docs,n_positive_docs,favours,p_value_fdr_bh,significant_5pct
else,216,310,6390,24677,0.0326975476839237,0.012406451354704447,526,2.6925428130851943,1.4289692846894946,131.39217970024572,2.0321759997606073e-30,6606,24987,negative,1.3622429229855935e-28,True
months,115,106,6491,24881,0.017408416590977898,0.004242205947092488,221,4.15684540889332,2.05548909581649,130.38591277411237,3.373760438951162e-30,6606,24987,negative,2.2364283087536257e-28,True
asset,68,34,6538,24953,0.010293672419013019,0.0013607075679353264,102,7.577480320021988,2.9217182000952455,129.55321062702518,5.132203065711928e-30,6606,24987,negative,3.3646948890150947e-28,True
going,452,914,6154,24073,0.06842264607932183,0.036579021090967306,1366,1.9354472257360928,0.9526669698845044,128.06864357328857,1.0842732045666364e-29,6606,24987,negative,6.955670901553282e-28,True
review,382,727,6224,24260,0.05782621858916137,0.029095129467323008,1109,2.049244215367773,1.0350919254448565,127.33395635767532,1.570017431371755e-29,6606,24987,negative,9.964599995280735e-28,True
bother,68,35,6538,24952,0.010293672419013019,0.0014007283787569537,103,7.363735060050599,2.8804377208720755,127.15246598619777,1.7203612165275674e-29,6606,24987,negative,1.0803868439793124e-27,True
atrocious,36,2,6570,24985,0.005449591280653951,8.004162164325449e-05,38,55.51910813484514,5.794912487375388,125.39132712681564,4.178578410171676e-29,6606,24987,negative,2.57004111289528e-27,True
genai,37,3,6569,24984,0.005600968816227672,0.00012006243246488174,40,40.74755634805867,5.348641637660608,124.12168803011429,7.923243610542737e-29,6606,24987,negative,4.823476671479385e-27,True
start,409,807,6197,24180,0.06191341204965183,0.032296794333053186,1216,1.978609621127065,0.9844869973173439,123.83289234042921,9.164571743173937e-29,6606,24987,negative,5.522811618159163e-27,True
cash,111,104,6495,24883,0.016802906448683014,0.004162164325449234,215,4.087497085763092,2.0312177020219413,123.51650040612309,1.0748867010035014e-28,6606,24987,negative,6.412774058186889e-27,True
gen,55,21,6551,24966,0.008325764456554648,0.0008404370272541722,76,9.83719865324646,3.2982475366556203,121.98507410704413,2.325810800179823e-28,6606,24987,negative,1.360371297438512e-26,True
blatant,32,0,6574,24987,0.004844081138359067,0.0,32,247.0435014069511,7.948621295301996,121.1617780610309,3.5220711330090803e-28,6606,24987,negative,2.040065667915745e-26,True
waited,36,3,6570,24984,0.005449591280653951,0.00012006243246488174,39,39.65491862980639,5.309427917758035,120.36553765586642,5.261486777187575e-28,6606,24987,negative,3.00904554886228e-26,True
buying,163,208,6443,24779,0.0246745382985165,0.008324328650898468,371,3.015660196293962,1.5924738753107543,120.35262748294286,5.295839467491442e-28,6606,24987,negative,3.00904554886228e-26,True
launch,111,108,6495,24879,0.016802906448683014,0.004322247568735743,219,3.9361731109839604,1.976793671100461,118.22370706377036,1.5489489166287827e-27,6606,24987,negative,8.717952110006903e-26,True
wasted,62,31,6544,24956,0.009385407205570693,0.0012406451354704446,93,7.5661800105989885,2.919565100641732,118.08829582775456,1.6583877687959585e-27,6606,24987,negative,9.246674232370737e-26,True
saying,129,142,6477,24845,0.01952770208900999,0.005682955136671069,271,3.485741873015228,1.8014657386233852,117.75919338076483,1.9576990190786753e-27,6606,24987,negative,1.0814474396132758e-25,True
