word,neg_docs_with_word,pos_docs_with_word,neg_docs_without_word,pos_docs_without_word,neg_rate,pos_rate,doc_freq_total,odds_ratio_neg_vs_pos,log2_odds_neg_vs_pos,chi_square_df1,p_value,n_negative_docs,n_positive_docs,favours,p_value_fdr_bh,significant_5pct
developed,16,188,2108,6458,0.007532956685499058,0.02828769184471863,204,0.26812088747767815,-1.8990444806148008,30.516912826716823,3.309685605394573e-08,2124,6646,positive,5.610610747827566e-07,True
fan,11,157,2113,6489,0.005178907721280603,0.023623232019259706,168,0.2241951776373352,-2.157172848294089,29.142796386204285,6.723526549627556e-08,2124,6646,positive,1.0939254978158398e-06,True
surprisingly,3,109,2121,6537,0.0014124293785310734,0.016400842612097503,112,0.09849690653528724,-3.343777774812639,28.680726951852346,8.534893494360399e-08,2124,6646,positive,1.3728570160530846e-06,True
relaxing,5,121,2119,6525,0.0023540489642184556,0.018206439963888054,126,0.13936919278850027,-2.843016402570308,28.563978055263366,9.065303253812205e-08,2124,6646,positive,1.4499363565843136e-06,True
deep,15,175,2109,6471,0.007062146892655367,0.02633162804694553,190,0.2709442901431524,-1.8839318506752367,28.19769418365057,1.0953498035844863e-07,2124,6646,positive,1.732366086004291e-06,True
may,31,250,2093,6396,0.014595103578154425,0.03761661149563647,281,0.3842131833776917,-1.3800210723250783,27.50547330775052,1.5665056105244043e-07,2124,6646,positive,2.346443059997137e-06,True
comes,19,192,2105,6454,0.008945386064030132,0.02888955762864881,211,0.3105354868356531,-1.6871699512196434,27.267226385732556,1.7718942927982205e-07,2124,6646,positive,2.6091093526380536e-06,True
encounters,4,110,2120,6536,0.0018832391713747645,0.016551309058080048,114,0.1255328024957829,-2.993863696333388,26.992200090504774,2.0427812219143473e-07,2124,6646,positive,2.948181557699422e-06,True
ability,16,176,2108,6470,0.007532956685499058,0.026482094492928078,192,0.28688211280255754,-1.8014700765037834,26.9901986188751,2.0448975547126156e-07,2124,6646,positive,2.948181557699422e-06,True
loop,13,160,2111,6486,0.006120527306967985,0.024074631357207343,173,0.2583914079772319,-1.9523699965069432,26.8317431738896,2.2196132659722133e-07,2124,6646,positive,3.141862577983668e-06,True
memorable,0,83,2124,6563,0.0,0.01248871501655131,83,0.018499597651014752,-5.756362295962758,26.77947383406345,2.2804678993312308e-07,2124,6646,positive,3.211942598510803e-06,True
centers,2,94,2122,6552,0.0009416195856873823,0.014143845922359314,96,0.08167093561675423,-3.614033434558331,25.913026535234632,3.571508607853203e-07,2124,6646,positive,4.932166277479227e-06,True
good,333,1374,1791,5272,0.15677966101694915,0.20674089678001806,1707,0.7140865777492782,-0.4858290938580507,25.630557871233734,4.1344004939527867e-07,2124,6646,positive,5.654341931584705e-06,True
tone,3,99,2121,6547,0.0014124293785310734,0.014896178152272043,102,0.10856189976514673,-3.2034102225388223,25.457553949646467,4.522234992773668e-07,2124,6646,positive,6.062312389545247e-06,True
sim,9,134,2115,6512,0.00423728813559322,0.02016250376166115,143,0.2174382918079426,-2.201322067416156,25.450085748201897,4.539774731838899e-07,2124,6646,positive,6.062312389545247e-06,True
sandbox,3,98,2121,6548,0.0014124293785310734,0.014745711706289497,101,0.10968080002775547,-3.18861709539112,25.136118579257683,5.342282226533881e-07,2124,6646,positive,7.100469945219445e-06,True
