word,neg_docs_with_word,pos_docs_with_word,neg_docs_without_word,pos_docs_without_word,neg_rate,pos_rate,doc_freq_total,odds_ratio_neg_vs_pos,log2_odds_neg_vs_pos,chi_square_df1,p_value,n_negative_docs,n_positive_docs,favours,p_value_fdr_bh,significant_5pct
templates,20,0,1437,8333,0.013726835964310227,0.0,20,237.68591304347825,7.892912591226922,114.61988115117153,9.532557376159004e-27,1457,8333,negative,6.353449491209977e-25,True
poc,20,0,1437,8333,0.013726835964310227,0.0,20,237.68591304347825,7.892912591226922,114.61988115117153,9.532557376159004e-27,1457,8333,negative,6.353449491209977e-25,True
ginka,20,0,1437,8333,0.013726835964310227,0.0,20,237.68591304347825,7.892912591226922,114.61988115117153,9.532557376159004e-27,1457,8333,negative,6.353449491209977e-25,True
current,59,60,1398,8273,0.04049416609471517,0.007200288011520461,119,5.8181965919801915,2.5405720447165225,114.4864398575391,1.0196110965280566e-26,1457,8333,negative,6.629958983765363e-25,True
proper,39,23,1418,8310,0.026767330130404943,0.002760110404416177,62,9.84752398023084,3.299761025027233,113.58267921229047,1.608332045675694e-26,1457,8333,negative,1.0209079128027143e-24,True
bug,42,28,1415,8305,0.028826355525051476,0.003360134405376215,70,8.749837327334586,3.129256195318765,113.29437079548138,1.860045867664597e-26,1457,8333,negative,1.1532284379520502e-24,True
half,70,86,1387,8247,0.04804392587508579,0.01032041281651266,156,4.844649273551008,2.2763922260895315,112.54770552732185,2.7106374026326083e-26,1457,8333,negative,1.642399844413303e-24,True
response,26,6,1431,8327,0.017844886753603295,0.0007200288011520461,32,23.716784438055832,4.567836514984467,111.63150731306924,4.302946297034708e-26,1457,8333,negative,2.549256628421007e-24,True
eng,20,1,1437,8332,0.013726835964310227,0.00012000480019200768,21,79.21913043478261,6.307776960175438,107.27245333396213,3.8798992124806263e-25,1457,8333,negative,2.06876226009467e-23,True
afaik,20,1,1437,8332,0.013726835964310227,0.00012000480019200768,21,79.21913043478261,6.307776960175438,107.27245333396213,3.8798992124806263e-25,1457,8333,negative,2.06876226009467e-23,True
attitude,20,1,1437,8332,0.013726835964310227,0.00012000480019200768,21,79.21913043478261,6.307776960175438,107.27245333396213,3.8798992124806263e-25,1457,8333,negative,2.06876226009467e-23,True
holders,20,1,1437,8332,0.013726835964310227,0.00012000480019200768,21,79.21913043478261,6.307776960175438,107.27245333396213,3.8798992124806263e-25,1457,8333,negative,2.06876226009467e-23,True
mmmm,20,1,1437,8332,0.013726835964310227,0.00012000480019200768,21,79.21913043478261,6.307776960175438,107.27245333396213,3.8798992124806263e-25,1457,8333,negative,2.06876226009467e-23,True
level,162,371,1295,7962,0.11118737131091283,0.04452178087123485,533,2.688478546454156,1.4267899592281512,107.06551551236808,4.306934215376914e-25,1457,8333,negative,2.2514287486656572e-23,True
somewhere,40,27,1417,8306,0.027453671928620454,0.0032401296051842074,67,8.63012987012987,3.109382269900471,106.97571440367743,4.506581750496145e-25,1457,8333,negative,2.3104897974659083e-23,True
funding,21,2,1436,8331,0.014413177762525738,0.00024000960038401536,23,49.87880264531848,5.64035492817053,106.2890392887117,6.372797824800236e-25,1457,8333,negative,3.2056375473429113e-23,True
why,99,169,1358,8164,0.06794783802333562,0.0202808112324493,268,3.5279573709941667,1.8188331286315802,105.83194601997131,8.0261202823467935e-25,1457,8333,negative,3.962525309766028e-23,True
least,100,176,1357,8157,0.06863417982155114,0.02112084483379335,276,3.421673735777002,1.774702202195251,102.18859451455133,5.047970844774153e-24,1457,8333,negative,2.446889140394162e-22,True
worse,32,16,1425,8317,0.02196293754289636,0.0019200768030721229,48,11.492777653773796,3.522655615502277,102.11127069840387,5.248905968914965e-24,1457,8333,negative,2.498854163058446e-22,True
minutes,74,104,1383,8229,0.05078929306794784,0.0124804992199688,178,4.240667954342274,2.0842915238733295,101.95459829374644,5.680897688008269e-24,1457,8333,negative,2.6570654800403586e-22,True
crashed,19,1,1438,8332,0.013040494166094716,0.00012000480019200768,20,75.30239833159541,6.234623909399415,101.54931352741788,6.970631569390756e-24,1457,8333,negative,3.2040868558613374e-22,True
review,116,227,1341,8106,0.07961564859299931,0.027241089643585743,343,3.0944768239587472,1.629695516941517,100.62278827175514,1.1128004484852482e-23,1457,8333,negative,4.98025264270256e-22,True
supporter,20,2,1437,8331,0.013726835964310227,0.00024000960038401536,22,47.52577391304348,5.57063821489994,100.60853522270888,1.120837053871544e-23,1457,8333,negative,4.98025264270256e-22,True
oven,21,3,1436,8330,0.014413177762525738,0.00036001440057602306,24,35.623439908507784,5.154754929107044,100.1529747559812,1.4106943982095727e-23,1457,8333,negative,6.065985912301163e-22,True
lacked,21,3,1436,8330,0.014413177762525738,0.00036001440057602306,24,35.623439908507784,5.154754929107044,100.1529747559812,1.4106943982095727e-23,1457,8333,negative,6.065985912301163e-22,True
locked,36,23,1421,8310,0.024708304735758406,0.002760110404416177,59,9.080406522926786,3.182756887326979,99.73135849670699,1.7453572391579295e-23,1457,8333,negative,7.385908570785778e-22,True
off,160,378,1297,7955,0.10981468771448182,0.0453618144725789,538,2.599975565244615,1.3784980647667802,99.19968444596363,2.2828341519764713e-23,1457,8333,negative,9.509431014326988e-22,True
unfortunately,44,38,1413,8295,0.030199039121482498,0.004560182407296292,82,6.783378277187969,2.7620039473891387,98.15158469954868,3.8755047508700865e-23,1457,8333,negative,1.5895531793568693e-21,True
zone,29,13,1428,8320,0.01990391214824983,0.0015600624024961,42,12.7279197293198,3.669924737108509,97.69217603454204,4.887497466979417e-23,1457,8333,negative,1.9742527646919885e-21,True
negative,54,61,1403,8272,0.03706245710363761,0.007320292811712469,115,5.223309322512534,2.3849641421250634,94.50177110586479,2.4487320810807085e-22,1457,8333,negative,9.743760788300252e-21,True
left,80,127,1377,8206,0.05490734385724091,0.015240609624384975,207,3.7614220134514786,1.911278178900975,94.28110949764009,2.737503828804348e-22,1457,8333,negative,1.0732625305282929e-20,True
walls,29,14,1428,8319,0.01990391214824983,0.0016800672026881075,43,11.84870795263901,3.566657843297936,94.18553889986495,2.872919200832369e-22,1457,8333,negative,1.1100293607853761e-20,True
