appid,game_name,review_text,voted_up,votes_up,weighted_vote_score,timestamp
3846120,MineMogul,"I spent a little bit more than 5 hours playing this game. 

Those were really nice 5 hours, don't get me wrong, it's a refreshing spin on the factory/automation genre, however, after 5 hours, I'm done. 

This is very, very short, even for an anticipated release. The map size would need to be up to 20 times bigger, with a lot of added minerals and complexity. Is it possible that this comes in the next year? No. In the next two to 3 years? I really don't think so. 

Great proof of concept, but this is a €15 game with 5 hours of playtime. Great game, but too shallow to be recommended.",False,0,0.5,1769438075
3846120,MineMogul,realistically there is very little actual content here. and less replayability. i wouldnt bother,False,0,0.5,1769311942
3846120,MineMogul,"It is a basis of a fun game but really only a basis.
The 15€ pricetag is just quite a bit to steep for what is offered at this point in time, you will basically have seen everything there is to see after just a handful of hours.
If you weren't locked out by research points/quests setting up a ""perfect"" factory right from the getgo would not be too hard since it is essentially the same thing 4 times. 

Once the game has received some content updates I am sure it could be entertaining for quite a lot more time, but sadly that is not reflected at this point.",False,0,0.5,1769307926
3846120,MineMogul,"I like the idea behind the game, but it's still very rough.

It's currently not possible to not have your middle-mouse button change the item you hold in your hand, which causes the item in my hand to continuously change, super annoying if you keep removing items when the hammer is selected by accident. If this could be resolved it would be at least playable.

The mine itself feels quite claustrophobic, having more vertical space would improve that. If this is by design then maybe it's just not the game for me.

You need to purchase everything with money which seems arbitrary. This game would benefit from a full cycle crafting system where you can craft conveyors, etc. and sell the finished product, instead of raw ore, bars, plates, etc.

You are very zoomed in, hard to see the big picture that way, having a 3rd person mode would be helpful here.",False,1,0.5,1769278945
3846120,MineMogul,"Positives: 
Its a new factory game, perfect for one evening. It kinda ends there tho, it doesnt really offer anything new except that it isnt one of the already existing games. It has that automation in the zone feel, which i really liked. 

Everything is a physics object, which sounds cool for 5 seconds, and then you realize that it doesnt really add anything to the gameplay that simulated objects dont also do in basically the exact same way. Its hype for like, 5 minutes tho, and it made me buy the game. 


Major Flaws: 
Theres 4 Resources, Gold, Copper, Iron, and Coal.
Theres also Gems, but those are handled with like one step and then you sink them and thats it. 

The actually interesting Progression System of the game is: 
- Make Iron Gold Copper Ore 
- Make Iron Gold Copper Ore Crushed
- Make Iron Gold Copper Ingot 
- Make Iron Gold Copper Ingot Polished
- Make Iron Gold Copper Plate
- Make Iron Gold Copper Rod 
- Make Iron Gold Copper Pipe 

- Aside from that, turn coal into gems, then sink them. 

Theres is zero variety, all these resources do the same, and there are no intermediate products. You dont make any equipment, and you have to return to a computer to ""craft"" items. You dont  combine them, you just build the exact same recipe for all 3 base resources and sink them into the item sink. 

Oh yeah. You craft items by buying them. For Money. Every Product is worth money. You could in theory automate one miner, drop all its output into the resource sink, and wait 1000 hours until you have basically infinite money. 
This is kinda lame tbh, as this is kinda a figured out thing in factory games already - give reasons to progress that arent just ""this is new"" but also ""this is needed for the next thing"". 


On top of that, theres also extremely limited space. Which is a fun challenge, until the 300th time you hit your head on the roof of the cave, after that it gets old fast. 

Minor Flaws: 
The Cave is way too low, my head hurts from hitting it 24/7. Cool idea tbh, but in practice, not great fun imo. Techtonica did it better. 

Snapping the slanted conveyors was excruciatingly painful. Please make me be able to build downwards with downwards sloped conveyors from a high ground towards a low ground. 

TLDR: In Conclusion, it adds some new cool things to the genre, but doesnt have any of the depth of gameplay required for a factory game. When the novelty wears off, youre left with the lack of interesting systems design. Its definetly not worth its current price, and im not even comparing it to other factory games here, who have for about double the price, 20 to 100x the possible playtime. Its just kinda fun enough where youre still exploring the new things after you cant return it anymore. I wouldnt call that scummy, but it did make me feel disappointed that the game kinda ended when i got really into it. To be fair tho, I had fun until I didnt anymore. Hope the game improves, I love how it felt to play and the immersion felt good! 

",False,0,0.5,1768155660
3846120,MineMogul,"It has the bones to be good. But it is just, meh. It's too easy, with too little to offer. Hoping to change this review in the future after some updates/full release. Buy on sale or if you want a quick scratch to the factory miner itch. Just don't expect a whole lot out of it.",False,1,0.4979253411293029,1768699160
3846120,MineMogul,"I would not recommend this game. The map is too small and the whole game was beat in 22hrs. no grind, no struggles. The demographic for this game has to be toddlers or small children. I would not buy again for any price over $5 on a good day. AVOID",False,2,0.4903943538665771,1768845046
3846120,MineMogul,"If you are looking for a longer game of sorts this isn't the thing.
If you are looking for a game where your kid can learn to think like in satisfactory this is the thing but sadly theres a lot of reading so I think it misses both the audiences.
The idea is cute and great and I love the sound design, but the game feels too small for the price for the adult audience and it has too little sound design for the younger, this MAY change in the future.

BREAKDOWN:
You fast build from mining manually to extracting a lot of ores and convayer belts, there's a fast progression into having newer and fancier methods to handle various types of ores and extracted materials. However there's a very very steep curve into later game - this MAY be due to early access but even if it was balanced to even out there isn't a lot of experimentation nor story to back it up.
It is with a sad thumbs down, this could have been a great version of conveyers and buildings for the younger audience but it fails the mark.",False,1,0.4794463813304901,1768789478
3846120,MineMogul,"right now as the game sits i would not recommend it. While the game works and does not crash and is smooth to touch there are more then a few things that are missing. if you read the updates logs in the game it states NEW MAP! and it looks big but you can not access it idk if its trying to be a teaser or be in the game but that is just one thing. ok so the list of stuff that made me say no on recommend are

1. Map is way to small and coped up. build area really small in 2 sections. ( Need a Bigger Map / Build area) 

2. the middle scroll wheel to pick 1 through 0 is set backwards and there is not a way to change it

3. after first time playing after 3 hours you will prob get board. due to the lac of build area (i dont like trying to do compact stuff) my pref on it you might like it but for me no i got stuck so many times trying to do it.

4. missing something for mid game. ok so the mid grade mining stations for nodes are nuts the bit only last 10 min so if you want to upgrade your nodes throughout the map you have to go back and change out the bits every 10 min. to me it does not make since i could under stand if it is a hour or 2. 

5. spliters are to big for some areas would recommend making a smaller 1 block splitter as a starting unlock.

6. movement in the mine after placing belts down it can be a real pain if your trying to run your belts through the mine shafts you will need to duck alot. (suggestion) Add mine track and minecarts.

7. while this game is fun at first it is to early of access i would say more alpha then anything. 


i will update this as the game gets updates but i  hope they change or add in some of the stuff on the list",False,1,0.4782608747482299,1769271357
3846120,MineMogul,"The game is fine. It's functional, looks alright, plays alright, well put together. The problem is the game doesn't really do anything exceptionally well to stand out. The whole experience is just bland.",False,0,0.4761904776096343,1770477484
3846120,MineMogul,"6h and did almost everything, good game but not enough content",False,0,0.4761904776096343,1769396706
3846120,MineMogul,"Definitely a lot of potential here and what there is currently is pretty fun. 
If additional content gets added, it should end up being a pretty good game. Seems like there is some in-game stuff that hints at the future, so fingers crossed. 
Right now, I think the price needs to be lowered. $15 is definitely too much for so little content. There's not much new to do after about 2 hours, maybe 3-4 if you really make a go of it.
Also, I think it probably would have been better for this game to be completely finished and not go through Early Access.
Will definitely check back to see how things progress and change my review if need be.",False,0,0.4761904776096343,1769299790
3846120,MineMogul,"I am baffled by this games high rating. It's awful. I think people are maybe impressed by the assets or something. I played it for 4 hours and experienced just about everything the game has to offer, which is not much. It's barley a game. More like a tech demo. Developers should not be given the benifit of the doubt just because a game is early access.",False,1,0.4749999940395355,1768087973
3846120,MineMogul,"It's a cute game and it's still very much early release.  Ultimately, all the creativity of the dev team can't make up for the frustrating rubberband physics engine that just destroys any hope of making a well-running setup.  Most of the time I've spent in the game is babysitting sections I've already crafted, picking things up off of the floor because the physics are so loose even the cheats given by the dev team (rollers for plates for instance) don't work and end up flinging items on the floor or other machines.  If it were a matter of incomplete content, I would gladly wait and watch as they evolve the game, but this is a fundamental issue that I don't imagine they'll be able to feasibly fix (dev team: i would love it if you prove me wrong!)",False,0,0.4697986543178558,1769313228
3846120,MineMogul,"Really great game - when you look at the mechanics. Once you get past your first few auto miners, you quickly realize the depth isn't there. After about 2 hours of playing (and 3 left open in background) I already feel like there's nothing to accomplish.",False,1,0.4557235538959503,1769885628
3846120,MineMogul,"At the moment, a bit too early for content as well as some other issues.

I haven't played Hydroneer, so cannot compare it to that like others. The conveyors work well and the physics are nice where you do not have to connect the conveyors directly (you can have one end above another one and the upper contents will drop the the lower one). I have not have issues with things flying off the conveyors either.

However, I have two main gripe:

1. Depositing stuff for the sake of just money doesn't feel very rewarding to me in this instance. Satisfactory has the space shuttle and using items for research, Dyson Sphere Program has research packs and the Dyson Sphere, Factorio has science packs, and even Alchemy Factory, where your goal is to sell stuff, at least uses the money as physical objects you need to bus around, which was compelling to me. Here, it's just a green number at the top left. 

2. My main issue, though. Buying all the items from the computer does not feel fun. Also very clunky. Half of my toolbar is conveyors (straight, up/down, lip to merge onto another belt, corner, etc). If anything, the corners should be removed and added to the regular straight piece where you can use rotate or Q or something to change to a corner. 

I think also not having input/output numbers makes it less interesting to me as there's no sense of optimizing. For example, Alchemy Factory has the output/min on each machine, so you can set up things to run perfectly at full time, which added another challenge.


Of course, I only played two hours to keep within the refund window, so maybe this game changes drastically, later, but I am not sure.
I am intrigued to see how this game grows and will continue to keep an eye on it. If it looks like it has some significant changes, I will likely buy it to try again.",False,0,0.5,1769314798
3846120,MineMogul,"TLDR: At this stage i can't recommend it. It's a lazy cashgrab and needs a lot of work to be worth your time.

Cons:
- Level is too small. You never have enough space to build what you want. Some people may like this. I don't.
- 90% of the game is building Conveyor Belts. And the mechanic to do so is super primitive and slow. It's 2026. You have to place every single piece by hand, rotate it all manually.. it's annyoing as hell and takes forever. Satisfactory had better building mechanics for years now. Even minecraft was better! They had so many good examples on how to do it.. and yet.. they chose the shittiest mechanics i could think of. The only reason i can think of is that they don't care. Fast cashgrab with minimal efforts invested.
- The UI looks ugly and dated. Again.. low effort.
- The game just feels empty and meaningless. I don't know why i do what i do, the progression isn't interesting and not well paced. I just build some shit and then it's over. 

Pros:
- Buildings at least snap cleanly to a grid. Never had any connection problems
- Haven't found any bugs (but i also didn't look fo them)
- The physics of the ores are really nice. But it's not the developers achievement. It's the achievement of the physics engine they use. Still.. throwing around big piles of ores is fun and feels very satisfying. I just wish there was a game around that mechanic that was fun.",False,0,0.4489795863628387,1769632806
3846120,MineMogul,"I played the demo and I liked it. So I bought the game.

They changed a few sounds and now its extremely irritating to play. Specifically, the smelter sounds like goat turds dropping into a filling toilet bowl of soda. Its pitch and tone is off and too loud and is just ""wrong."" Its not what it would sound like and its profoundly irritating to hear over the din of the rest of the machinery.

Once that sound is changed to something less irritating I'll remove this review.",False,1,0.4380281567573547,1769814501
3846120,MineMogul,"Intensely fun for about 2 hours. Then you run out of things to do. Feels like playing with Lego but you only have 2 pieces. It's still fun, but you can't help but think it'd be a lot more fun if there were a bit more pieces. 

Also, If you're looking for the next game to scratch that Factorio Itch, this isn't the one for you. 

Maybe down the line it'll turn into a full featured time sink but for now it's nothing more than a curiousity.",False,4,0.5360429286956787,1768005191
3846120,MineMogul,Was enjoying it until the game updated and completely destroyed my playthrough. Wont be touching again until the dev learns how to make a game.,False,1,0.4282536208629608,1770464763
3846120,MineMogul,"I would give this game a 5/10 if Steam had a rating system.  What is in the game so far is good, but technical issues need to be fixed to make it a 9/10.

I got 6.5 hours in and tried to create a system which sends all ores to vertical filter sorters before processing.  The game just couldn't handle the physics objects utilizing the full scale of the map.  No, I'm not trying to do a Let's Game It Out build.  It was a straightforward system and it tanked my framerates into the single-digits.

My CPU is a Ryzen 9 and I have plenty of RAM.  It is the game, not my PC.  It just needs more work on optimizing the physics so large builds don't cause the game to run poorly.",False,0,0.4154302775859832,1770085613
3846120,MineMogul,"There are many things that are missing. i know this is early access but.

It would be nice if there was pickup filter on the magnet so it is easier to sort for crushing, and melting.
The ore miners are very chaotic and fast so i cant keep up, can be nice if we could turn them of instead of picking them up.
Better sorting after the automatic miners would be nice.
There are more things that will pop up on this review later.
Some machines are so pointless tall so its difficult to do things.
Use cash to upgrade stuff, since the seller is too small and some machines work slowly",False,0,0.4545454680919647,1769525276
3846120,MineMogul,"no content, bad graphics. factorio's schitzophrenic cousin.",False,0,0.4545454680919647,1769270850
3846120,MineMogul,"Tried it out. May or may not have given it a fair shake, but it didn't capture my interest.",False,1,0.4027588367462158,1768602702
3846120,MineMogul,"I wouldn't recommend.  It isn't really a bad game, but it is a very clear knock-off of hydroneer.  If you own one of the two, you don't need to own the other, and I have 391 hours in hydroneer.  Admittedly, I may be biased from that, but it appears to be a clear re-skin, and I asked for a refund.  

Again, if you don't have hydroneer, this game may be perfectly fine, and you may enjoy it.  But it does seem kind of...underhanded and icky how closely this mimics hydroneer on almost every level.",False,1,0.3836030066013336,1769224232
3846120,MineMogul,Shockingly bad. I don't know where these reviews came from,False,1,0.3507313728332519,1768775249
3846120,MineMogul,just enough content to get over the 2 hour mark so you cant return it. ,False,0,0.5,1769221384
3846120,MineMogul,kinda neat but mostly a nothing burger at this point.,False,2,0.4998866021633148,1769901373
3846120,MineMogul,doesnt have enough content to really be worth your money yet,False,6,0.4559217691421508,1768964387
3846120,MineMogul,Not enough to do yet,False,1,0.5,1769780271
3846120,MineMogul,this feels like a GPU nuke on a 4090,False,1,0.3908629417419433,1768459246
3846120,MineMogul,"Mediocre concept that's severely lacking. It's not bad, but the overwhelmingly positive reviews as of this writing are massively overblown.
Put simply, the game has a tried and true concept: you start with some basic manual mining and 5 minutes later you're setting up automated miners and routing them to sell the items. Then insert machines in the line to refine the raw materials. We've seen this over and over in any of the dozens of other similar games. But then it just doesn't take off with it. You turned ore into ingots? Cool, here's a little more money for them. Ingots into plates? Yeah, more money. Pipes? You guessed it, money. And is that bad? No. But I have no reason to ever produce anything less than the more valuable items I can, and then it's for money that I'm already flush with and can build anything I want without a care about money within a couple of hours.
Want to refine and optimize it all? You can. Want to grab every single node in the claustrophobic map? Go for it, but you're not getting any new resources (coal, iron, copper, gold, and 3 gems) to deepen the process. And why deepen the process? It's just more money you have no use for.
I appreciate this is in EA. But I base off of what's here now along with the asking price. For the $15 price as of writing, there's much better to sink your teeth into. This won't keep your attention long. Hydroneer is on a deep sale right now, but asks the same price. Dyson Sphere Program is slightly more before the sale price. Fortresscraft Evolved is practically free on sale (yeah, it's dated and rough in a lot of ways).
The dev has clearly been active updating the game and all, but this needed more time before release and a better direction. And I'd strongly suggest waiting for the game to mature before buying. It's absolutely not worth the $15 price point as is.",False,19,0.6543977856636047,1767028390
3846120,MineMogul,"This game is at odds with the player.
It has very limited space which (in a good, generous interpretation) requires some creativity in how you build and rebuild your base.
But building is horrible. All the things you could do in Satisfactory or Factorio in seconds, here require minutes at best. You need to place each and every belt manually, you can't just start and extend the line. Every different type (turn, slope, etc) is a different item you need to select and deliberately place. Placement mechanic is also very frustrating, it takes multiple attempts to place every belt because they rarely snap to other structures correctly or at all. The controls are also very clunky.
So the game wants you to rebuild and redesign your base, but the process is extremely slow, cumbersome, daunting, and all in all the worst part of the game. 

The worst part of the automation game is building. Can you believe it?

Also, bugs. There are lots of them.
And there is very little content. By 2h mark you'll probably see 80-90% of the game's current content.
And the progress is locked by RNG - you need resources with 0.2% drop chance. And they are bugged and most of the time won't even count towards the quest counter...",False,34,0.6426392793655396,1765260565
3846120,MineMogul,"Look this game has potential, but this isnt a factory game its a puzzle game. Narrow tunnels, limited area to build make it impossible to have a large enough factory to process every node without making a spaghetti mess. Sorters and smelters get congested and overflow, so you have to make more but with limited room it just becomes tedious, and starts to feel more like work than fun. Ill come back when they have updated this a few more times since its still early access.",False,9,0.6250061392784118,1769292865
3846120,MineMogul,"Game plays well and is fun! Is it overwhelmingly fun? Not currently. It's very fun, but not a runaway hit.

I cannot reccomend it at the current price point ($20 CAD). This game is far too expensive. On the Egg Harvester ($2) to Satisfactory (previously $20) play for price spectrum, I'd peg this game as worth somewhere between $5-$10 CAD.",False,12,0.5947734117507933,1766970844
3846120,MineMogul,"In writing the review I realized why I don't like the game. I like playing these kinds of games for the problem solving process of efficiency: Scale-up production or demand and figure out how to manage it. I quit playing after 14hrs because this game is about enjoying the chaos and the frustration of things going wrong and not about enjoying the process of making things run well.

The basics of the game are done well. The mining, processing, and manufacturing are all enjoyable and are what kept me engaged for 14 hours. The framework its built on is what made me quit.

I love problem solving belt systems but when I update my belts to tier 2, I don't expect my materials to fly off of them at the turns because now they're too fast. Why have a tier 2 belt? so you downgrade your turns to tier one and now is causes a jam and your materials, again, fall off the belt. Tier 2 belts are flat, tier 1 belts have a bevel, which catches materials and causes jams. 

There's a tight restriction in build space since you're underground. Not a major headache but enough to puzzle through. What is frustrating is that there is a vertical component to the factory building but so few spaces are vertical-build friendly, much less even capable. Placing a machine is not a choice of ""where's the best place to put it"" but rather, ""where's the only place left I can put it?"" You're handcuffed, A LOT. 

There's a few other things that are frankly not acceptable:
- You have a tier 2 belt feed a tier 2 sorter. But the belt goes faster than the sorter even though they're the same tier, so now you have another jam and your materials fall off the belt. 
- One manufacturing machine has a narrow feed which means you have to install a belt that lines up the ingots to be fed. You do that, and it doesn't work. The ingots jam up the feed, nothing goes through, and now you have materials all over the floor, again. 
- There a funnel that gets jammed regularly. I stopped using it because I spent more time unjamming it than enjoying it's function. 
- I don't know when you would ever choose, much less be able, to use a chute.

Play the game if you enjoy games like Void Crew, where you're constantly putting out fires and plugging holes. I don't recommend this game if you're looking for a Satisfactory style of material production and manufacturing and puzzle solving. 

I hope future updates will make this game less frustrating than it is now.",False,8,0.5876575112342834,1768084708
3846120,MineMogul,"It pains me to say that this game just isn't fun. I love automation games, and the concept for this one seems great, but it is needlessly tedious. 

All of the ""rooms"" are too small to really do anything extravagant with. You find yourself spending so much time trying to fit different machines into small spaces only to finally realize there isn't enough room. So you have to tear everything down, start all over, and by the time it's done, you may have unlocked another objective only to have to restart all over again. 

To add to that, there isn't even a point or purpose in the game. You're just dropped into a mine and told to ""mine this"", ok now ""mine that"". Again great concept, there's just several much better games out there in this genre.",False,12,0.5861436128616333,1768837376
3846120,MineMogul,id say its too little content for to high a price. but the bones of the game are good,False,8,0.5493934154510498,1766810144
3846120,MineMogul,"The game itself is good but limiting.

There isn't much room to build in the area with the only Deposit station. There's a lot of small tunnels to get ore from but it means you'll need to build even more complex solutions in a excessively small area next to the deposit station.

I think the games good but it's trying to be a bit like satisfactory without the extra space. When the maps made more accessible (there are more places to build but no deposits stations) I'll change my review. It's definitely a good idea just needs a few minor QoL tweaks.",False,8,0.5488446950912474,1765849403
3846120,MineMogul,"Has potential, and I will check back in when new content drops, but currently I don't think it offers nearly enough content to justify the $15 price. You unlock every recipe in about 3 hours. You can turn iron ingots, copper ingots or gold ingots into either pipes, rods, or plates. Then there's also 3 types of gems. You can polish the gems. 

I guess I could get a couple more hours from the game by scaling everything up, but the world is so tiny that I have a hard time imagining there's any meaning there.",False,3,0.5435684919357299,1769293783
3846120,MineMogul,"Early game with very little infrastructure, the game plays and runs just fine. 60 FPS average
If you wish to hookup all the miners and actually build a working conveyor system with the machines chugging away, 1 to 2 FPS.

Anything over 2000 physics objects in the world and FPS tanks. Doesn't matter what game resolution you set it to (No other performance options), it literally becomes unplayable.

Very disappointing as this obviously takes all the fun out.

Personally, I don't see the need for every piece of ore to have physics. I just want what comes out of a the miner to go on a conveyor system of multiple machines to produce the output and into the final collection bin. Like Satisfactory or any other automation game - The fun is in what I build and automate. Not in seeing everything have physics.

Prior to today, I would have recommended the game, but as I cannot build what I want and actually play at a reasonable frame rate, I cannot recommend the game.
What is the point in turning all miners on, have everything running through the factory, when if you do, you're penalised.

I get this is early access, and I know an engine update is coming, but I feel the the game needs to look at what people enjoy most about factory automation games and work towards the strengths. The physics side of things is not necessary.",False,9,0.5391457676887512,1766334384
3846120,MineMogul,"fun for a few hours, runs out content almost immediately after 3-4 hours
feels more like a demo than an early access game.",False,4,0.5375375151634216,1768818166
3846120,MineMogul,"fun base, but the name of the game is space management. which i dont love. less of that and more exploring/expanding and im happy.",False,2,0.5365168452262878,1769695366
3846120,MineMogul,"is it fun? yes. but fun isn't enough for me to tell you to buy this game. there's just not enough content and the content there is, it just goes too fast.. fun. potentially a good game but some random map generation, bigger map, more expensive items and the game would be way better, I would then give the recommendation to buy this. but as it stands I only got like 6 hours of play before getting bored and deciding to uninstall. shame because the 6 hours i did get were fun it just all happened too fast
",False,7,0.5320889353752136,1767220963
3846120,MineMogul,"routing conveyors and conveyors are waste of time with plate they get stuck on the corners with the routing conveyors and jump the blocker conveyors plus when you put them in its a waste of time the arrows are fighting against each other like this >   < pitty i cant put a picture in to show you well completed there no sense buying the 5 trophys you get no adchevments for it well update got to start all over again lost interest in it like to add on my build from start of game not forced to start another game 
",False,4,0.5289499759674072,1766062873
3846120,MineMogul,"Cool concept, but lack of space forces you to make a spaghetti mess instead of well thought-out designs, which is the opposite of fun. And it's a shame because the game is nice with strong fundamentals and fun physic mechanics. Also each new upgrade forces you to remake your factory, unless you know how to build it beforehand, which would not be a problem if it gave you more room for experiments to begin with.",False,1,0.5238095521926879,1769438079
3846120,MineMogul,"I was initially recommended this game as a mix of Minecraft and Satisfactory, but a more accurate comparison would be a simpler, underground-focused version of Hydroneer. It is also very early in Early Access and currently doesn’t come close to the maturity or depth of Hydroneer, Satisfactory, or Minecraft.

That said, I won’t be seeking a refund. I do think it has the potential to become a solid game over time, but it really needs to find a stronger identity of its own. Features like randomized maps, additional alloys, and hostile mobs could help a lot. I’m unsure how well voxelized terrain would work here, but meaningful procedural variety and expanded systems would go a long way toward making the experience feel more distinct.

At this time I would recommend waiting until further development or it's offered at a discount.",False,7,0.5211634635925292,1765813176
3846120,MineMogul,"It’s better than Hydroneer or Star Rupture by far, though it’s nowhere near on par with Satisfactory or Factorio in their early phases. It also feels like it was made by the Hydroneer dev under a new name.

Pros:

-Only found one bug

-A decent amount of machines to work with for early access

-The inventory is large enough that you can carry what you need—and then some

-Well optimized

-Currency is held on the player instead of being carried as coins

-You can buy machines and stack them in your inventory instead of waiting on resources to build them

-Physics for the ore but not really a selling point personally as it just creates a mess

Cons:

-The map feels small and rushed; there are spots you can clearly fall through. The claustrophobia seems meant to be a challenge, but it limits exploration and base expansion as a result.

-Exploring is a snoozefest—you only do it to find ore.
-No player upgrades

-You can’t choose the direction ore is extracted in, and you have to use belts instead, which is bad for flexibility and design.

-The ore magnet works EXACTLY like Hydroneer’s. Even if it drops ore a bit less, it still drops it often, which turns into a chore instead of letting the player dump ore into a large bucket or something. Bulk ore is always falling off the belt, and you can even see this in the devs’ previews.

-The machine flow feels like Hydroneer’s, where you often need ramps to feed into the next machine instead of feeding directly into it.

-Placing machines feels finicky; it often snaps higher than where you want to place it. You also have to place belts one at a time instead of using hold-and-drag like many other games.

-The graphics feel bland and basic, with a brown theme on everything—except for a few areas that have grass.

People are calling this game a fun challenge, but personally it feels like a punishing chore that doesn’t do anything new—other than being a more polished version of Hydroneer. I just can’t see the hype. If the issues I mentioned get resolved, it could have potential, but until then, I've refunded it.",False,1,0.5192307829856871,1769680514
3846120,MineMogul,"I understand this is a pre-release, but after 4 hours of gameplay (fully paid version), I feel I can weigh in. 
This game feels like a mobile app. Except less balance and zero story. Again, pre-release, I get it. 
The area you are provided to work in is not just small, its downright claustrophobic. If it was limited and you could expand a bit, that would be fine, but you spend most your time trying to figure out how the least user friendly conveyor belts and machines ever designed work, in a space obviously designed by a masochist. Eventually you find out that they are just poorly designed. Not 'challenging' or 'puzzle like'. Just annoying. 
None of the research or upgrades are explained what they do beyond a short blurb that doesn't match up to the words already used previously. Sure, I could trial and error, but without any room to do so, its just not fun. 
In related games like satisfactory, the game is paced and fun. Multiple ways to perform certain tasks. Pick which one you like the best. This game? Either there is no way to do what is needed, or there is no room to do it in. 
All in all, its just not fun. Not with dozens of almost identical games already ready to play. And I don't see any amount of 'polishing' making it fun without reworking some dedicated gameplay mechanics.",False,6,0.5162718892097473,1765762273
3846120,MineMogul,"Ok to muck about for around 2 hours, until the game runs out of space, content, and you're forced to do quests which are a paint to automate to progress. The biggest killer is there is very little room to build, and we're eagerly awaiting a larger map. The physics and smoothness of items is pretty good, with the exception of roller conveyors and plates on any conveyor, which are terrible. 
I'd reccommend to wait for a major update to *buy* the game, IMO it's worth about $5 atm, and you can never truly rely on EA games getting stuff fixed up. Until then, try the demo.

PSA: Crush ores as close to the smelter as possible to save physics objects so your game runs ok.",False,4,0.5066834092140197,1769132497
3846120,MineMogul,"If you think about buying this, because you want to play a Factory building game, i do not recommend it. This game's identity is defined by two twists on the genre. First of all, you are heavily space-restricted due to being in a cave. Despite the 3-dimensional nature of the game, it feels like a opaque puzzle game first, and a Factory builder second. Secondly, every single item in the entire game is physics based.

The latter is the core issue. It's advertised as a feature, and it can be very fun to look at physics-simulated objects falling from belt to belt, or into machines. But it also very quickly causes problems. You want to stop a belt in other Factory building games? You simply remove a segment. It will back up and stop. Here items will fall off, pile up, and slaughter performance in the process. There is also machines, like sorters, while seem solely designed to cause these kinds of issues, as they are heavily thoughput-limited, hence causing items to bunch up behind them. The faster sorter on the other hand requires tech upgrades and is not a drop-in replacement, meaning you need to redesign the entire area, in a space-limited environment, while you either turn off the entire factory, or slowly cripple your performance. The fast sorter also involves falling physics items, which subjectively felt like it cost more performance than them just moving over a belt. 

The tech tree progression in this game, generally speaking, also feels a bit awkward, forcing you to do quests to get nicer belts and machines, which you'd really, really like to have yesterday to optimize your factory. It just does not feel natural (to me) at all.

Besides the design and gameplay issues related to physics-simulated items, the big one here is performance. Upon starting the game you are essentially immediately greeted by a developer message about how the game can't handle more than 2000 physics based objects - and that you should keep this in mind when building a ""mega factory"". Little do they tell you, however, that this means you can barely turn on half the map worth of miners, despite the map certainly being small enough to suggest you should be able to turn them all on. So ""mega factory"" here does not exactly align with what i imagined - but the warning is very accurate. For me, on a 7700k, the game ran a stable 140-180 FPS with half the miners working. That was, if i remember correctly, about 1.8k physics based items, the way i set up my factory. When i turned on the other miners the FPS did not halve, which would be acceptable, but quickly deteriorate to a < 2 FPS slideshow. Absolutely be aware of that, if you buy this game. Treat it like a puzzle game, and go at it with the mindset that you will likely not turn on all miners.

This was very disappointing to me, but i'm already used to badly optimized Factory building games. The frustration in this case primarily stems from the fact that i could very well find entertainment in optimizing my factory to keep the amount of physics based objects down. This would be possibly by localizing smelting, quickly removing coal, and so on. I would consider that a fun challenge to overcome.. if it was not also for the space restrictions and the moderately clunky vertical building and movement adding frustration on top of that.

The game throws itself a wrench between its own legs, crippling entertainment through a mixture of being rough around the edges, map design, and performance issues. Remove 1-2 of these issues and the game would be enjoyable. Sadly it seems like the devs thought they would not have to worry about optimization, in one of the few genre where optimiuations are mandatory, if they could just let the physics engine handle it all. If you warn about performance issues, you know about them. If you know about them, why design a map that far exceeds the safe amount of physics objects, even just from turning on the miners and transporting the ore? That's just a questionable design decision. 

All in all, fun for me turned into frustration too soon, for the wrong reasons.",False,7,0.5050389170646667,1768047126
3846120,MineMogul,Not enough content to merit the current price tag. Maybe I'll buy it again after some content updates.,False,5,0.5038167834281921,1766850360
3846120,MineMogul,"I want to give this an upvote because I really enjoyed my time up until this point but I am running into a common issue that just doesn't make the rest of the playtime sound fun anymore. Space is a serious issue, both in how much you have to work with and how big certain pieces are. The constant up and down ramps to go from big sorter, to crusher, to boiler/forge take up way too much space. I see potential to build in layers to utilize space more but those up and downs, as well as pieces being too large, wont allow for it. 

There needs to be a lifting conveyer at some point that is a 1x1 or 1x2 like the chute to get rid of these long ramps. I like space as a constriction in this game compared to something like Satisfactory, but its too much. Ideally in my head there is a vision of producing all resources needed for the large end quests, even if I have to snake through the map, but there isn't the space for it. You need to pick a lane, like making plates, wait 20-30 mins for that to finish, then swap it out for rods next, wait 20-30 mins, then do it again. At a certain point, there is nothing to do during that 20-30 min downtime because your space for production is taken and introducing more drills overwhelms parts like the sorter and boiler/forge, which can't be improved with the space given. There needs to be improved sorter speeds, parts like ramp need shorter, 1x1/1x2 versions, the lifts like I mentioned before, and maybe make it so that other elevator on the map can be unlocked so you have two exit points, because that single one isn't enough at the end. Its worth the money as a fun game you play for a little bit but without improvements, the longevity isn't there. If this type of game is your niche, wait until its further along in development or until the official release. Back to Satisfactory for now!",False,2,0.5011876821517944,1769126975
